user_id,course_id,activity_type,time_spent_min,rating,completion_status,topic,difficulty_level
196,Math101,article,7,2,incomplete,Languages,Beginner
421,Math101,exercise,48,5,completed,Programming,Intermediate
56,Sci303,article,25,2,completed,Programming,Beginner
321,Prog202,quiz,38,3,completed,Science,Intermediate
193,Lang404,article,18,1,completed,Science,Advanced
47,Lang404,quiz,33,2,completed,Programming,Advanced
148,Math101,article,33,3,completed,Languages,Advanced
275,Math101,quiz,32,2,incomplete,Math,Beginner
157,Prog202,quiz,58,3,completed,Languages,Advanced
202,Math101,quiz,25,4,completed,Science,Intermediate
444,Lang404,video,14,3,completed,Programming,Intermediate
402,Sci303,article,38,5,completed,Science,Advanced
476,Sci303,article,38,3,incomplete,Programming,Advanced
419,Prog202,exercise,4,2,completed,Programming,Intermediate
427,Sci303,exercise,44,4,completed,Math,Advanced
495,Math101,exercise,18,4,completed,Science,Advanced
479,Math101,article,10,3,incomplete,Math,Advanced
475,Math101,video,35,2,completed,Languages,Intermediate
126,Math101,quiz,35,4,completed,Science,Intermediate
395,Prog202,article,40,3,completed,Math,Advanced
305,Sci303,video,54,3,incomplete,Science,Intermediate
369,Lang404,video,23,3,incomplete,Math,Advanced
294,Sci303,article,25,4,completed,Math,Advanced
64,Math101,quiz,1,1,incomplete,Science,Advanced
325,Lang404,video,18,2,completed,Languages,Beginner
392,Prog202,article,15,5,completed,Math,Beginner
418,Math101,quiz,25,5,completed,Math,Advanced
176,Math101,exercise,32,2,incomplete,Science,Beginner
116,Lang404,video,53,1,completed,Languages,Advanced
440,Prog202,video,20,2,incomplete,Science,Beginner
204,Lang404,article,17,3,completed,Programming,Advanced
486,Prog202,article,57,2,incomplete,Science,Beginner
321,Math101,quiz,11,2,completed,Programming,Intermediate
31,Sci303,exercise,13,4,completed,Math,Intermediate
388,Math101,exercise,25,5,completed,Languages,Beginner
113,Sci303,article,20,5,completed,Languages,Advanced
365,Sci303,article,25,3,completed,Science,Beginner
434,Prog202,quiz,42,3,completed,Programming,Beginner
325,Lang404,article,45,4,incomplete,Science,Intermediate
414,Prog202,quiz,49,3,completed,Languages,Intermediate
376,Math101,quiz,31,1,completed,Programming,Intermediate
344,Lang404,exercise,53,4,completed,Languages,Beginner
443,Sci303,quiz,1,4,completed,Programming,Intermediate
67,Sci303,exercise,52,2,completed,Science,Intermediate
75,Math101,exercise,16,2,incomplete,Math,Intermediate
45,Lang404,exercise,48,1,completed,Math,Advanced
260,Math101,article,28,4,incomplete,Programming,Advanced
154,Math101,exercise,21,4,completed,Programming,Beginner
155,Prog202,quiz,30,2,incomplete,Math,Intermediate
430,Math101,article,59,5,completed,Science,Beginner
363,Lang404,quiz,3,5,completed,Science,Beginner
448,Math101,article,34,2,completed,Languages,Intermediate
475,Lang404,quiz,6,3,incomplete,Languages,Beginner
234,Sci303,video,43,4,completed,Math,Intermediate
51,Math101,video,29,1,completed,Math,Intermediate
306,Lang404,video,3,5,completed,Math,Advanced
262,Sci303,quiz,58,3,incomplete,Programming,Beginner
315,Lang404,article,33,4,completed,Languages,Beginner
125,Sci303,exercise,11,3,completed,Math,Intermediate
399,Prog202,exercise,45,4,incomplete,Math,Advanced
245,Math101,quiz,5,4,incomplete,Languages,Advanced
30,Math101,quiz,50,2,incomplete,Math,Beginner
426,Sci303,quiz,32,2,incomplete,Math,Advanced
485,Prog202,quiz,47,1,completed,Science,Beginner
122,Lang404,exercise,18,1,completed,Languages,Beginner
125,Prog202,article,47,3,completed,Science,Advanced
37,Lang404,exercise,20,2,incomplete,Languages,Intermediate
170,Lang404,quiz,52,4,incomplete,Math,Beginner
124,Math101,video,52,2,incomplete,Programming,Beginner
357,Sci303,exercise,39,4,completed,Programming,Beginner
35,Math101,video,49,2,completed,Science,Beginner
87,Math101,video,40,4,completed,Programming,Advanced
134,Math101,quiz,28,3,completed,Programming,Advanced
196,Lang404,exercise,13,2,completed,Science,Advanced
274,Math101,article,26,5,incomplete,Math,Advanced
201,Lang404,exercise,16,5,completed,Languages,Beginner
369,Sci303,article,25,4,completed,Math,Intermediate
285,Lang404,article,10,3,completed,Science,Intermediate
77,Lang404,quiz,29,4,incomplete,Math,Advanced
59,Prog202,article,46,3,completed,Math,Beginner
431,Math101,exercise,38,1,incomplete,Science,Advanced
126,Math101,exercise,20,2,completed,Science,Intermediate
401,Math101,video,54,3,completed,Science,Advanced
109,Math101,article,26,4,completed,Programming,Beginner
224,Prog202,quiz,32,1,incomplete,Science,Beginner
496,Prog202,quiz,39,4,completed,Science,Beginner
278,Prog202,exercise,38,5,incomplete,Science,Advanced
68,Prog202,article,59,5,completed,Science,Intermediate
69,Math101,quiz,49,2,completed,Math,Beginner
165,Lang404,article,53,2,completed,Science,Intermediate
489,Sci303,article,24,1,completed,Languages,Intermediate
305,Prog202,video,31,5,completed,Science,Advanced
397,Lang404,quiz,40,3,completed,Languages,Advanced
162,Prog202,video,12,5,incomplete,Languages,Intermediate
365,Math101,quiz,58,2,completed,Programming,Beginner
342,Math101,article,57,4,completed,Programming,Beginner
309,Lang404,quiz,36,1,completed,Math,Advanced
379,Lang404,exercise,10,5,completed,Science,Beginner
343,Lang404,article,6,3,completed,Science,Intermediate
435,Math101,quiz,7,3,incomplete,Languages,Beginner
387,Math101,video,53,3,completed,Science,Advanced
42,Sci303,video,31,1,incomplete,Languages,Intermediate
354,Lang404,article,27,3,completed,Programming,Intermediate
416,Sci303,video,8,3,completed,Math,Beginner
109,Prog202,article,3,5,completed,Programming,Beginner
51,Sci303,article,40,1,completed,Science,Intermediate
250,Prog202,article,47,4,completed,Languages,Advanced
497,Prog202,quiz,21,4,completed,Programming,Advanced
341,Sci303,article,1,3,incomplete,Science,Beginner
430,Lang404,video,45,2,incomplete,Languages,Advanced
383,Prog202,exercise,54,1,completed,Science,Intermediate
492,Lang404,quiz,50,2,incomplete,Science,Advanced
21,Math101,video,15,1,completed,Math,Intermediate
300,Prog202,article,7,1,completed,Programming,Beginner
139,Math101,article,15,5,incomplete,Science,Advanced
359,Sci303,exercise,25,3,completed,Science,Intermediate
324,Lang404,video,3,5,incomplete,Math,Beginner
499,Sci303,quiz,30,2,completed,Math,Intermediate
385,Prog202,video,58,2,completed,Languages,Advanced
92,Math101,article,14,4,completed,Science,Intermediate
447,Prog202,quiz,52,5,incomplete,Science,Beginner
280,Sci303,article,4,5,completed,Science,Beginner
125,Lang404,article,36,5,completed,Science,Advanced
483,Lang404,video,3,4,completed,Math,Beginner
397,Prog202,exercise,5,5,completed,Programming,Advanced
111,Prog202,article,25,5,completed,Math,Beginner
354,Math101,video,31,5,incomplete,Languages,Advanced
139,Sci303,quiz,11,5,incomplete,Math,Beginner
484,Prog202,exercise,8,2,incomplete,Programming,Advanced
435,Math101,article,26,3,incomplete,Science,Intermediate
273,Prog202,article,2,2,incomplete,Languages,Intermediate
99,Lang404,quiz,28,5,incomplete,Languages,Advanced
252,Math101,video,48,1,completed,Science,Beginner
338,Math101,article,57,1,completed,Programming,Beginner
104,Prog202,quiz,10,4,incomplete,Math,Advanced
214,Sci303,article,50,2,completed,Science,Beginner
249,Lang404,video,39,4,incomplete,Programming,Advanced
152,Sci303,exercise,37,4,completed,Programming,Intermediate
250,Math101,video,39,1,incomplete,Programming,Advanced
275,Sci303,video,21,2,completed,Science,Beginner
165,Math101,video,28,3,completed,Programming,Beginner
487,Sci303,quiz,38,2,completed,Languages,Advanced
341,Prog202,article,56,4,completed,Languages,Advanced
8,Sci303,exercise,33,5,incomplete,Math,Advanced
284,Math101,quiz,11,4,completed,Math,Advanced
5,Lang404,video,45,2,incomplete,Programming,Intermediate
145,Lang404,exercise,44,1,completed,Programming,Beginner
101,Lang404,video,1,2,incomplete,Programming,Beginner
164,Math101,video,53,3,completed,Math,Advanced
374,Sci303,video,47,5,completed,Languages,Advanced
147,Lang404,exercise,33,5,completed,Languages,Advanced
64,Lang404,article,3,4,incomplete,Science,Intermediate
91,Lang404,video,26,2,completed,Math,Intermediate
117,Prog202,article,15,1,completed,Programming,Advanced
354,Math101,exercise,41,3,completed,Languages,Beginner
267,Math101,exercise,14,4,completed,Science,Intermediate
310,Math101,video,23,2,incomplete,Languages,Beginner
173,Math101,article,54,1,completed,Science,Intermediate
47,Math101,article,56,2,completed,Programming,Advanced
140,Prog202,video,8,1,incomplete,Programming,Advanced
246,Sci303,quiz,54,2,completed,Languages,Beginner
149,Prog202,quiz,36,2,incomplete,Math,Advanced
246,Lang404,exercise,20,4,completed,Languages,Beginner
395,Prog202,exercise,52,2,incomplete,Math,Advanced
487,Math101,quiz,6,2,completed,Languages,Advanced
476,Prog202,quiz,33,4,incomplete,Math,Beginner
5,Math101,quiz,28,4,completed,Programming,Advanced
465,Prog202,video,50,5,completed,Science,Intermediate
184,Math101,video,38,5,completed,Math,Advanced
20,Lang404,video,30,4,completed,Programming,Beginner
425,Math101,video,46,3,completed,Science,Advanced
46,Prog202,video,43,1,completed,Programming,Intermediate
12,Lang404,video,17,4,incomplete,Programming,Advanced
70,Prog202,exercise,9,5,completed,Programming,Advanced
17,Lang404,article,28,2,completed,Math,Intermediate
371,Sci303,exercise,54,4,completed,Programming,Advanced
147,Sci303,article,7,4,completed,Programming,Advanced
154,Sci303,exercise,46,5,completed,Programming,Beginner
304,Prog202,exercise,28,5,incomplete,Math,Beginner
108,Prog202,video,17,3,incomplete,Languages,Beginner
236,Lang404,video,40,5,completed,Programming,Beginner
308,Lang404,article,48,5,completed,Languages,Intermediate
352,Lang404,article,44,5,completed,Programming,Beginner
70,Lang404,video,44,2,completed,Math,Beginner
183,Math101,exercise,5,4,completed,Languages,Advanced
250,Sci303,article,5,4,incomplete,Programming,Intermediate
228,Math101,quiz,14,5,completed,Languages,Intermediate
102,Math101,quiz,6,3,incomplete,Science,Beginner
75,Math101,quiz,7,5,completed,Languages,Advanced
417,Math101,article,55,3,completed,Programming,Intermediate
446,Sci303,video,53,4,incomplete,Languages,Intermediate
216,Math101,video,17,3,completed,Programming,Beginner
407,Lang404,video,59,3,completed,Languages,Beginner
399,Prog202,article,9,1,completed,Languages,Beginner
411,Lang404,article,31,3,completed,Math,Advanced
203,Prog202,quiz,22,3,completed,Math,Beginner
192,Lang404,article,45,2,completed,Languages,Intermediate
249,Lang404,quiz,9,4,completed,Math,Intermediate
499,Prog202,quiz,59,5,incomplete,Math,Beginner
242,Sci303,video,16,1,completed,Science,Intermediate
465,Math101,article,36,3,completed,Programming,Advanced
179,Lang404,video,34,2,completed,Programming,Beginner
437,Sci303,video,45,2,completed,Science,Intermediate
462,Math101,article,13,5,completed,Languages,Intermediate
219,Sci303,article,19,5,completed,Math,Beginner
82,Sci303,exercise,12,4,completed,Programming,Intermediate
92,Math101,quiz,36,3,completed,Science,Intermediate
435,Lang404,exercise,10,2,incomplete,Programming,Beginner
175,Sci303,quiz,16,1,incomplete,Languages,Advanced
239,Lang404,quiz,28,4,completed,Science,Intermediate
260,Lang404,quiz,56,3,completed,Languages,Advanced
391,Lang404,video,19,5,completed,Languages,Advanced
365,Math101,video,40,3,completed,Science,Advanced
163,Prog202,article,6,5,completed,Programming,Advanced
48,Lang404,quiz,4,3,incomplete,Math,Advanced
329,Prog202,quiz,30,1,completed,Math,Intermediate
328,Prog202,quiz,39,4,incomplete,Science,Intermediate
116,Sci303,video,31,5,completed,Math,Advanced
429,Lang404,article,46,1,completed,Languages,Beginner
337,Lang404,video,27,2,completed,Programming,Advanced
337,Lang404,exercise,45,1,incomplete,Science,Beginner
369,Prog202,exercise,21,1,completed,Languages,Intermediate
225,Math101,exercise,37,1,completed,Languages,Beginner
352,Prog202,article,9,5,completed,Programming,Intermediate
328,Lang404,exercise,35,2,incomplete,Programming,Beginner
147,Lang404,article,42,4,incomplete,Math,Advanced
63,Lang404,video,47,1,completed,Programming,Intermediate
294,Prog202,video,52,5,completed,Science,Beginner
323,Lang404,article,21,5,incomplete,Science,Advanced
443,Sci303,video,17,4,incomplete,Programming,Beginner
325,Lang404,video,55,3,completed,Programming,Beginner
13,Math101,article,24,2,incomplete,Languages,Beginner
431,Sci303,exercise,31,2,completed,Science,Intermediate
494,Lang404,article,6,1,completed,Math,Intermediate
189,Sci303,quiz,57,3,completed,Languages,Advanced
287,Lang404,video,35,2,completed,Languages,Beginner
208,Math101,article,50,1,incomplete,Math,Beginner
114,Lang404,video,37,3,completed,Math,Intermediate
480,Sci303,exercise,13,5,completed,Programming,Intermediate
22,Math101,video,25,1,incomplete,Programming,Beginner
349,Prog202,article,32,3,incomplete,Languages,Beginner
214,Math101,exercise,59,4,completed,Science,Beginner
171,Math101,exercise,1,2,completed,Science,Intermediate
323,Math101,exercise,49,1,incomplete,Languages,Beginner
54,Sci303,quiz,58,5,incomplete,Science,Beginner
394,Math101,article,35,1,incomplete,Science,Intermediate
298,Lang404,article,58,2,completed,Math,Intermediate
320,Math101,exercise,19,2,completed,Programming,Intermediate
126,Math101,video,53,3,incomplete,Programming,Intermediate
277,Lang404,exercise,52,5,incomplete,Languages,Beginner
464,Lang404,quiz,54,3,completed,Math,Intermediate
204,Prog202,exercise,12,5,completed,Science,Intermediate
194,Math101,article,40,1,incomplete,Languages,Beginner
169,Sci303,exercise,40,1,completed,Languages,Advanced
152,Math101,video,47,3,completed,Science,Beginner
35,Math101,article,43,4,completed,Programming,Beginner
184,Lang404,video,20,2,completed,Science,Beginner
286,Prog202,exercise,33,3,completed,Languages,Beginner
57,Math101,article,29,3,completed,Programming,Beginner
222,Sci303,quiz,16,1,completed,Languages,Beginner
303,Math101,article,14,2,incomplete,Math,Beginner
163,Sci303,video,7,3,incomplete,Programming,Advanced
19,Lang404,article,6,1,incomplete,Languages,Beginner
370,Prog202,quiz,21,1,incomplete,Languages,Beginner
264,Math101,quiz,36,3,completed,Math,Beginner
282,Prog202,quiz,22,3,completed,Science,Beginner
113,Math101,quiz,40,1,completed,Programming,Beginner
488,Sci303,video,54,3,completed,Languages,Advanced
327,Prog202,article,19,2,completed,Languages,Intermediate
30,Math101,exercise,25,1,completed,Languages,Intermediate
135,Lang404,quiz,3,1,incomplete,Languages,Beginner
67,Sci303,exercise,36,3,completed,Science,Advanced
65,Prog202,exercise,45,3,completed,Science,Advanced
292,Math101,article,53,3,completed,Science,Advanced
25,Prog202,exercise,59,2,completed,Programming,Intermediate
37,Math101,exercise,34,1,incomplete,Science,Intermediate
1,Sci303,video,11,4,completed,Programming,Advanced
399,Lang404,exercise,48,2,completed,Science,Intermediate
37,Sci303,article,42,2,incomplete,Languages,Intermediate
141,Prog202,exercise,47,1,completed,Math,Beginner
232,Prog202,article,27,4,completed,Programming,Beginner
136,Math101,quiz,42,1,completed,Math,Beginner
389,Sci303,exercise,2,2,incomplete,Math,Advanced
188,Math101,exercise,6,3,completed,Languages,Beginner
128,Sci303,exercise,46,1,incomplete,Languages,Advanced
201,Prog202,quiz,2,1,incomplete,Programming,Beginner
127,Math101,video,42,3,completed,Programming,Advanced
257,Math101,exercise,17,4,completed,Programming,Intermediate
164,Sci303,article,40,4,incomplete,Science,Advanced
35,Lang404,video,58,1,completed,Science,Intermediate
194,Sci303,video,48,3,incomplete,Math,Beginner
191,Lang404,video,14,1,completed,Programming,Intermediate
104,Sci303,exercise,10,3,completed,Math,Intermediate
23,Prog202,quiz,45,2,completed,Science,Beginner
265,Math101,quiz,33,3,completed,Math,Advanced
290,Sci303,exercise,42,1,completed,Math,Advanced
430,Prog202,article,54,5,incomplete,Programming,Advanced
462,Sci303,article,12,4,completed,Programming,Beginner
384,Math101,article,32,1,incomplete,Math,Advanced
260,Sci303,exercise,49,3,completed,Science,Intermediate
414,Lang404,quiz,24,3,completed,Math,Beginner
479,Math101,exercise,14,4,incomplete,Science,Advanced
358,Lang404,quiz,5,1,incomplete,Math,Intermediate
75,Prog202,video,51,5,incomplete,Math,Intermediate
355,Prog202,exercise,5,2,incomplete,Programming,Advanced
72,Sci303,quiz,47,5,completed,Math,Beginner
259,Lang404,video,32,2,incomplete,Science,Intermediate
398,Lang404,video,45,2,completed,Math,Intermediate
188,Math101,exercise,49,1,completed,Math,Intermediate
461,Lang404,quiz,33,2,completed,Science,Intermediate
173,Lang404,video,46,3,incomplete,Math,Advanced
480,Math101,exercise,4,2,completed,Math,Beginner
290,Math101,video,57,2,completed,Math,Intermediate
45,Lang404,article,30,4,completed,Math,Intermediate
61,Sci303,exercise,41,4,completed,Science,Intermediate
83,Math101,video,17,1,incomplete,Languages,Beginner
123,Math101,exercise,3,1,completed,Science,Intermediate
